"","objectid","dc_dist","psa","dispatch_date_time","dispatch_date","dispatch_time","hour","dc_key","location_block","ucr_general","text_general_code","point_x","point_y","lat","lng","year","GunViolence"
"5848",1105651,"15","2",2011-09-08 02:15:00,2011-09-07,22:15:00,22,201115090089,"4100 BLOCK CHELTENHAM AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5849",1108863,"22","1",2011-02-08 07:44:00,2011-02-08,02:44:00,2,201122010671,"1600 BLOCK  /  W SUSQUEHANNA AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5850",1109660,"17","1",2011-10-27 04:40:00,2011-10-27,00:40:00,0,201117052339,"23RD WASHINGTON AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5851",1109681,"16","2",2011-12-07 07:12:00,2011-12-07,02:12:00,2,201116052182,"N 41ST & HAVERFORD TER AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5852",1105710,"16","2",2011-12-22 14:30:00,2011-12-22,09:30:00,9,201116054215,"42ND LEIDY AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5853",1106470,"03","3",2011-10-15 21:21:00,2011-10-15,17:21:00,17,201103070502,"S 06TH ST  /  PORTER ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5854",1107309,"22","3",2011-05-09 20:47:00,2011-05-09,16:47:00,16,201122039487,"N 19TH ST  /  GIRARD ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5855",1110501,"06","1",2011-02-10 01:41:00,2011-02-09,20:41:00,20,201106006186,"900 BLOCK SPRINGGARDEN STG GARDEN ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5856",1108998,"14","3",2011-11-18 05:37:00,2011-11-18,00:37:00,0,201114085313,"6800 BLOCK WEATHAM ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5857",1106594,"19","3",2011-08-15 23:49:00,2011-08-15,19:49:00,19,201119073023,"5900 BLOCK HUNTER ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5858",1106597,"15","3",2011-12-30 01:22:00,2011-12-29,20:22:00,20,201115127333,"3000 BLOCK PRINCETON AVE TERSBY ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5859",1108188,"18","1",2011-07-17 21:48:00,2011-07-17,17:48:00,17,201118043602,"6300 BLOCK COBBS CREEK PKWY",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5860",1109025,"06","1",2011-04-29 23:14:00,2011-04-29,19:14:00,19,201106020970,"600 BLOCK N CHRIS COLUMBUS BLVD",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5861",1109040,"17","3",2011-01-26 02:51:00,2011-01-25,21:51:00,21,201117003758,"20TH TASKER ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5862",1109796,"35","2",2011-11-22 17:38:00,2011-11-22,12:38:00,12,201135086217,"N 05TH ST  /  W DUNCANNON AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5863",1105881,"16","1",2011-10-18 07:17:00,2011-10-18,03:17:00,3,201116045190,"BELMONT MANSION DR  /  BELMONT AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5864",1106666,"24","2",2011-06-27 21:29:00,2011-06-27,17:29:00,17,201124050941,"2700 BLOCK KENSINGTON AVELEHIGH AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5865",1106667,"15","2",2011-05-02 06:06:00,2011-05-02,02:06:00,2,201115042889,"4000 BLOCK CHELTENHAM AVEHELTENHAM AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5866",1108281,"12","1",2011-03-09 03:06:00,2011-03-08,22:06:00,22,201112018714,"2600 BLOCK S 69TH STREET AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5867",1106751,"22","1",2011-04-23 19:24:00,2011-04-23,15:24:00,15,201122034344,"2200 BLOCK N BROAD ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5868",1106772,"14","3",2011-12-22 04:33:00,2011-12-21,23:33:00,23,201114093110,"200 BLOCK E PASTORIOUS ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5869",1106797,"39","3",2011-08-29 05:10:00,2011-08-29,01:10:00,1,201139050562,"2700 BLOCK W HEMBERGER ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5870",1110797,"14","2",2011-02-28 23:08:00,2011-02-28,18:08:00,18,201114013835,"E HAINES ST  /  CARSWELL ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5871",1111172,"12","4",2011-12-20 00:23:00,2011-12-19,19:23:00,19,201112098645,"5300 BLOCK BEAUMONT ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5872",1106045,"35","1",2011-12-30 06:49:00,2011-12-30,01:49:00,1,201135094946,"N 02ND ST SPENCER",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5873",1106052,"25","2",2011-06-11 06:00:00,2011-06-11,02:00:00,2,201125051826,"W HUNTING PARK AV",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5874",1108427,"18","3",2011-10-18 17:23:00,2011-10-18,13:23:00,13,201118063098,"N 4600 CHESTNUT ST ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5875",1108458,"19","2",2011-11-22 23:10:00,2011-11-22,18:10:00,18,201119103639,"500 BLOCK CONESTOGA ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5876",1108490,"22","4",2011-06-11 21:28:00,2011-06-11,17:28:00,17,201122050022,"2300 BLOCK REDNER WAY",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5877",1110931,"15","3",2011-03-10 08:48:00,2011-03-10,03:48:00,3,201115023223,"7000 BLOCK ROOSEVELT BLVDVELT BLVD",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5878",1106960,"12","2",2011-04-10 07:27:00,2011-04-10,03:27:00,3,201112028208,"CEMETERY  /  KINGSESSSSING AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5879",1106166,"17","3",2011-05-30 21:10:00,2011-05-30,17:10:00,17,201117025649,"2100 BLOCK MORRISST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5880",1106188,"17","2",2011-01-11 17:07:00,2011-01-11,12:07:00,12,201117001546,"S 30ST ST  /  DICKINSON ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5881",1106983,"15","3",2011-11-29 21:13:00,2011-11-29,16:13:00,16,201115117991,"7500 BLOCK TORRESDALE AVESDALE AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5882",1109410,"12","1",2011-10-13 07:50:00,2011-10-13,03:50:00,3,201112082039,"HOLBROOK  / PASSYUNK SSYUNK AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5883",1107041,"39","2",2011-12-31 23:36:00,2011-12-31,18:36:00,18,201139076026,"1900 BLOCK W WESTMORELANDGHENY AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5884",1107821,"15","2",2011-12-26 02:59:00,2011-12-25,21:59:00,21,201115126162,"2900 BLOCK DEVEREAUX AVE TERSBY ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5885",1108617,"35","3",2011-08-02 02:13:00,2011-08-01,22:13:00,22,201135056962,"N OGONTZ / MEDARY",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5886",1110240,"22","3",2011-09-10 05:20:00,2011-09-10,01:20:00,1,201122077075,"JEFFERSON ST  /  N CARLISLE ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5887",1111052,"18","1",2011-12-12 02:48:00,2011-12-11,21:48:00,21,201118073137,"S 5900 OSAGE AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5888",1105476,"18","2",2011-11-11 03:55:00,2011-11-10,22:55:00,22,201118067675,"S 200 54TH ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5889",1105495,"39","2",2011-03-11 00:22:00,2011-03-10,19:22:00,19,201139013137,"3700 BLOCK N GERMANTOWN ANTOWN AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5890",1097609,"06","3",2011-05-25 04:22:00,2011-05-25,00:22:00,0,201106025899,"200 BLOCK S CHRISTOPHER COLUM",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5891",1098726,"15","3",2011-10-15 01:51:00,2011-10-14,21:51:00,21,201115102742,"6700 BLOCK ERDRICK ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5892",1099853,"24","2",2011-11-28 22:31:00,2011-11-28,17:31:00,17,201124092394,"1800 BLOCK E SOMERSET ST SOMERSET ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5893",1099869,"06","3",2011-03-15 15:28:00,2011-03-15,11:28:00,11,201106012228,"1100 BLOCK CLINTON ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5894",1099877,"02","1",2011-08-22 16:53:00,2011-08-22,12:53:00,12,201102055352,"5400 BLOCK SUMMERDALE AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5895",1101443,"12","1",2011-01-01 11:14:00,2011-01-01,06:14:00,6,201112000104,"7000 BLOCK LINMORE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5896",1102278,"24","2",2011-02-22 06:54:00,2011-02-22,01:54:00,1,201124013128,"800 BLOCK E ALLEGHENY AV ALLEGHENY AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5897",1103082,"25","3",2011-04-27 03:32:00,2011-04-26,23:32:00,23,201125036915,"200 BLOCK E WESTMORELAND ELAND ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5898",1099903,"12","3",2011-10-10 02:46:00,2011-10-09,22:46:00,22,201112081244,"S 2521 S 66TH STRED AV",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5899",1094483,"09","3",2011-04-25 10:10:00,2011-04-25,06:10:00,6,201109018210,"N 23ND ST  /  ASPEN ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5900",1096889,"18","2",2011-03-11 22:14:00,2011-03-11,17:14:00,17,201118014138,"S 5600 WEBSTER ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5901",1097709,"25","2",2011-05-05 03:41:00,2011-05-04,23:41:00,23,201125039607,"4800 BLOCK RISING SUN AV ING SUN AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5902",1103562,"39","2",2011-10-31 16:17:00,2011-10-31,12:17:00,12,201139063955,"2400 BLOCK INDIANA ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5903",1103574,"08","3",2011-11-25 08:10:00,2011-11-25,03:10:00,3,201108048392,"1400 BLOCK FRANKLIN MIL",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5904",1104844,"22","2",2011-08-22 06:15:00,2011-08-22,02:15:00,2,201122071352,"N 2600 MONTGOMERY ATGOMERY AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5905",1100766,"02","1",2011-10-23 17:15:00,2011-10-23,13:15:00,13,201102069888,"5800 BLOCK ROOSEVELT BLVDVELT BLVD",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5906",1103166,"18","1",2011-12-03 04:01:00,2011-12-02,23:01:00,23,201118071511,"6200 BLOCK CARPENTER ST ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5907",1094525,"24","1",2011-12-31 07:53:00,2011-12-31,02:53:00,2,201124099957,"1000 BLOCK ERIE AVE AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5908",1095294,"14","1",2011-08-25 12:15:00,2011-08-25,08:15:00,8,201114063139,"6300 BLOCK STENTON AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5909",1104065,"35","2",2011-09-01 07:10:00,2011-09-01,03:10:00,3,201135064797,"2000 BLOCK W COURTLAND ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5910",1105090,"03","2",2011-10-02 13:35:00,2011-10-02,09:35:00,9,201103067336,"S 05TH ST  /  GREENWICH ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5911",1105098,"12","3",2011-02-10 07:21:00,2011-02-10,02:21:00,2,201112010537,"1800 BLOCK S 54TH STREET LL AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5912",1100046,"19","3",2011-05-14 08:50:00,2011-05-14,04:50:00,4,201119043113,"5200 BLOCK JEFFERSON ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5913",1100824,"12","3",2011-10-16 13:58:00,2011-10-16,09:58:00,9,201112082956,"S 62ST ST  /  ELMWOOD AV",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5914",1101601,"03","1",2011-02-04 13:55:00,2011-02-04,08:55:00,8,201103007673,"SOUTH ST  /  S RANDOLPH CT",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5915",1101604,"24","1",2011-09-19 15:18:00,2011-09-19,11:18:00,11,201124074155,"800 BLOCK E WESTMORELAND AND ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5916",1097770,"14","1",2011-12-25 01:22:00,2011-12-24,20:22:00,20,201114093840,"2100 BLOCK E HAINES ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5917",1103664,"15","1",2011-08-13 02:53:00,2011-08-12,22:53:00,22,201115080850,"GRISCOM / WOMARTH",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5918",1099269,"35","1",2011-09-25 01:47:00,2011-09-24,21:47:00,21,201135071188,"5800 BLOCK PHILLIPS ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5919",1100089,"18","1",2011-11-01 03:13:00,2011-10-31,23:13:00,23,201118065787,"S 5864 WALTON AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5920",1101669,"18","3",2011-11-16 04:13:00,2011-11-15,23:13:00,23,201118068547,"3800 BLOCK LOCUST WALK",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5921",1094618,"08","3",2011-03-26 02:37:00,2011-03-25,22:37:00,22,201108012141,"1400 BLOCK FRANKLIN MIL",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5922",1095430,"15","2",2011-06-02 08:42:00,2011-06-02,04:42:00,4,201115055103,"5200 BLOCK BRIDGE ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5923",1104164,"22","4",2011-12-06 23:13:00,2011-12-06,18:13:00,18,201122102928,"2000 BLOCK N 33RD STREETST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5924",1104970,"03","2",2011-04-16 03:57:00,2011-04-15,23:57:00,23,201103024354,"S CHRISTOPHER COLUMBUS BLVD  /  SNYDER A",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5925",1099315,"26","3",2011-12-30 18:40:00,2011-12-30,13:40:00,13,201126071325,"2200 BLOCK N DELAWARE AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5926",1100127,"18","3",2011-04-24 01:48:00,2011-04-23,21:48:00,21,201118024067,"S 100 46TH ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5927",1097093,"39","1",2011-09-11 03:15:00,2011-09-10,23:15:00,23,201139053427,"W SCHOOL HOUSE LN",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5928",1097096,"08","1",2011-07-21 22:23:00,2011-07-21,18:23:00,18,201108029929,"9000 BLOCK FRANKFORD AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5929",1097903,"19","3",2011-02-12 02:44:00,2011-02-11,21:44:00,21,201119012246,"WYNNEFIELD AV / BRYN YN MAWR AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5930",1100192,"12","3",2011-10-16 18:04:00,2011-10-16,14:04:00,14,201112082982,"5400 BLOCK HARLEY DR",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5931",1094734,"39","3",2011-08-29 02:48:00,2011-08-28,22:48:00,22,201139050541,"2700 BLOCK W HEMBERGER ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5932",1097131,"12","4",2011-08-03 13:14:00,2011-08-03,09:14:00,9,201112062502,"1100 BLOCK S 58TH STREET WAY",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5933",1105050,"25","1",2011-06-10 08:20:00,2011-06-10,04:20:00,4,201125051450,"3300 BLOCK GERMANTOWN AVESING SUN AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5934",1101822,"12","3",2011-11-17 00:54:00,2011-11-16,19:54:00,19,201112091142,"2700 BLOCK HOBSON ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5935",1097199,"22","1",2011-06-17 22:08:00,2011-06-17,18:08:00,18,201122051922,"1800 BLOCK W GRATZ ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5936",1097978,"15","2",2011-10-20 18:46:00,2011-10-20,14:46:00,14,201115104530,"5700 BLOCK FRANKFORD AVE 5700 FRANKFORD AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5937",1099484,"12","3",2011-07-26 03:36:00,2011-07-25,23:36:00,23,201112060139,"58TH BELMAR ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5938",1100276,"25","1",2011-02-21 05:33:00,2011-02-21,00:33:00,0,201125015992,"600 BLOCK W ALLEGHENY AVEENY AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5939",1101091,"24","3",2011-03-26 03:11:00,2011-03-25,23:11:00,23,201124022481,"2300 BLOCK E CLEARFIELD SARFIELD ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5940",1096440,"39","3",2011-03-17 02:57:00,2011-03-16,22:57:00,22,201139014453,"2300 BLOCK W INDIANA AVE ANA AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5941",1096451,"19","2",2011-03-25 00:46:00,2011-03-24,20:46:00,20,201119026348,"5200 BLOCK LANCASTER AVE ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5942",1104905,"24","2",2011-12-27 04:31:00,2011-12-26,23:31:00,23,201124098985,"2100 BLOCK E ALLEGHENY AVEGHENY AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5943",1101937,"25","1",2011-06-01 17:39:00,2011-06-01,13:39:00,13,201125048650,"07TH TIOGA ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5944",1104394,"03","4",2011-01-17 14:32:00,2011-01-17,09:32:00,9,201103003877,"S FRONT ST  /  DELAWARE EXPY",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5945",1101165,"35","2",2011-08-11 05:22:00,2011-08-11,01:22:00,1,201135059384,"500 BLOCK     /  LINDLEY AV",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5946",1101169,"08","2",2011-09-18 02:40:00,2011-09-17,22:40:00,22,201108038995,"9700 BLOCK ROOSEVELT BLDG  /  GRANT AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5947",1102769,"12","2",2011-12-11 05:09:00,2011-12-11,00:09:00,0,201112096669,"6400 BLOCK REGENT ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5948",1098465,"18","3",2011-12-01 04:15:00,2011-11-30,23:15:00,23,201118071129,"S 4820 CHESTER AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5949",1099614,"16","1",2011-10-18 07:16:00,2011-10-18,03:16:00,3,201116045189,"BELMONT MANSION DR  /  BELMONT AVE",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5950",1100435,"17","3",2011-03-19 01:06:00,2011-03-18,21:06:00,21,201117012521,"1400 BLOCK MORRIS STREET S ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5951",1094971,"35","2",2011-09-15 18:41:00,2011-09-15,14:41:00,14,201135068620,"0 BLOCK TH AND DUNCANNON D",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5952",1095767,"24","2",2011-05-17 05:29:00,2011-05-17,01:29:00,1,201124038226,"700 BLOCK E ALLEGHENY AV AV",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5953",1102060,"19","3",2011-09-07 04:05:00,2011-09-07,00:05:00,0,201119079707,"5500 BLOCK LANSDOWNE AVE 06TH ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5954",1098258,"39","3",2011-09-18 06:34:00,2011-09-18,02:34:00,2,201139055007,"3100 BLOCK FOX ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5955",1099742,"19","2",2011-02-02 03:50:00,2011-02-01,22:50:00,22,201119009049,"63RD GIRARD AVE",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5956",1101307,"19","2",2011-07-12 14:10:00,2011-07-12,10:10:00,10,201119061846,"52ND MARKET ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5957",1102133,"15","2",2011-11-26 00:26:00,2011-11-25,19:26:00,19,201115116761,"5381\2 CHARLES ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5958",1102929,"15","1",2011-06-04 08:12:00,2011-06-04,04:12:00,4,201115055995,"4600 BLOCK FRANKFORD AVE ARET ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5959",1094255,"35","1",2011-10-23 02:05:00,2011-10-22,22:05:00,22,201135078536,"1200 BLOCK W CHAMPLOST SMPLOST AV",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5960",1104619,"35","2",2011-05-22 02:08:00,2011-05-21,22:08:00,22,201135037073,"4800 BLOCK HUTCHINSON ST W ROCKLAND ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5961",1095087,"12","3",2011-10-12 08:58:00,2011-10-12,04:58:00,4,201112081793,"6400 BLOCK GESNER ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5962",1096747,"25","3",2011-09-26 20:06:00,2011-09-26,16:06:00,16,201125084129,"3200 BLOCK ELLA ST",400,"Aggravated Assault Firearm",NA,NA,NA,NA,"2011","Y"
"5963",1103049,"26","3",2011-08-30 01:51:00,2011-08-29,21:51:00,21,201126047449,"BELGRADE ST  / E MON V",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5964",1094388,"39","2",2011-09-21 01:48:00,2011-09-20,21:48:00,21,201139055528,"3600 BLOCK N 1600  ST",300,"Robbery Firearm",NA,NA,NA,NA,"2011","Y"
"5965",1079557,"14","3",2011-06-29 03:09:00,2011-06-28,23:09:00,23,201114047420,"100 BLOCK W PENN ST",300,"Robbery Firearm",-75.17221269,40.02957232,40.02957231,-75.17221269,"2011","Y"
"5966",1080411,"24","3",2011-08-29 01:44:00,2011-08-28,21:44:00,21,201124068203,"3300 BLOCK FRANKFORD AVE",400,"Aggravated Assault Firearm",-75.10552012,39.9954522,39.9954522,-75.10552012,"2011","Y"
"5967",1080885,"19","2",2011-12-06 06:21:00,2011-12-06,01:21:00,1,201119107101,"1300 BLOCK N 53RD ST",400,"Aggravated Assault Firearm",-75.22764507,39.97347263,39.97347263,-75.22764507,"2011","Y"
"5968",1080901,"19","3",2011-07-07 21:40:00,2011-07-07,17:40:00,17,201119060374,"5600 BLOCK WOODBINE AVE",400,"Aggravated Assault Firearm",-75.23778724,39.99067822,39.99067822,-75.23778724,"2011","Y"
"5969",1081380,"14","2",2011-09-01 01:58:00,2011-08-31,21:58:00,21,201114064856,"5800 BLOCK WAKEFIELD ST",400,"Aggravated Assault Firearm",-75.1744341,40.03915812,40.03915812,-75.1744341,"2011","Y"
"5970",1080938,"15","2",2011-09-01 00:07:00,2011-08-31,20:07:00,20,201115087380,"5700 BLOCK COTTAGE ST",400,"Aggravated Assault Firearm",-75.06457816,40.01944456,40.01944456,-75.06457816,"2011","Y"
"5971",1081439,"35","1",2011-12-16 03:09:00,2011-12-15,22:09:00,22,201135091817,"5600 BLOCK N 04TH ST",300,"Robbery Firearm",-75.12832234,40.03775089,40.03775089,-75.12832234,"2011","Y"
"5972",1079675,"24","1",2011-09-04 05:17:00,2011-09-04,01:17:00,1,201124070050,"4000 BLOCK GLENDALE ST",400,"Aggravated Assault Firearm",-75.10104739,40.00900368,40.00900368,-75.10104739,"2011","Y"
"5973",1081443,"15","1",2011-06-09 03:56:00,2011-06-08,23:56:00,23,201115057759,"4900 BLOCK SAUL ST",300,"Robbery Firearm",-75.08354996,40.0219576,40.0219576,-75.08354996,"2011","Y"
"5974",1080149,"16","2",2011-11-28 19:24:00,2011-11-28,14:24:00,14,201116051105,"800 BLOCK N 49TH ST",400,"Aggravated Assault Firearm",-75.21850238,39.9661301,39.9661301,-75.21850238,"2011","Y"
"5975",1080173,"19","2",2011-06-20 03:27:00,2011-06-19,23:27:00,23,201119054509,"400 BLOCK N 60TH ST",400,"Aggravated Assault Firearm",-75.23948102,39.96810666,39.96810666,-75.23948102,"2011","Y"
"5976",1080632,"14","2",2011-12-06 00:54:00,2011-12-05,19:54:00,19,201114089186,"400 BLOCK E ASHMEAD ST",300,"Robbery Firearm",-75.16273569,40.03530379,40.03530379,-75.16273569,"2011","Y"
"5977",1080647,"25","2",2011-09-18 06:38:00,2011-09-18,02:38:00,2,201125081634,"5000 BLOCK ORMES ST",400,"Aggravated Assault Firearm",-75.1188657,40.02511334,40.02511334,-75.1188657,"2011","Y"
"5978",1081545,"15","1",2011-10-09 23:55:00,2011-10-09,19:55:00,19,201115101112,"1900 BLOCK ORTHODOX ST",300,"Robbery Firearm",-75.08031729,40.01140294,40.01140293,-75.08031729,"2011","Y"
"5979",1080673,"14","2",2011-09-01 01:19:00,2011-08-31,21:19:00,21,201114064854,"5800 BLOCK WAKEFIELD ST",400,"Aggravated Assault Firearm",-75.1744341,40.03915812,40.03915812,-75.1744341,"2011","Y"
"5980",1081994,"12","2",2011-06-29 23:09:00,2011-06-29,19:09:00,19,201112052664,"2200 BLOCK BONNAFFON ST",400,"Aggravated Assault Firearm",-75.23621353,39.9223879,39.9223879,-75.23621353,"2011","Y"
"5981",1079380,"26","3",2011-04-02 06:18:00,2011-04-02,02:18:00,2,201126018085,"2500 BLOCK COLLINS ST",300,"Robbery Firearm",-75.12413806,39.98420884,39.98420884,-75.12413806,"2011","Y"
"5982",1079408,"05","2",2011-03-29 20:43:00,2011-03-29,16:43:00,16,201105005563,"200 BLOCK PAOLI AV  /  CLIFF RD",400,"Aggravated Assault Firearm",-75.23505639,40.03953845,40.03953845,-75.23505639,"2011","Y"
"5983",1081164,"22","2",2011-08-31 05:03:00,2011-08-31,01:03:00,1,201122073924,"1800 BLOCK N 22ND ST",400,"Aggravated Assault Firearm",-75.17024399,39.98340044,39.98340044,-75.17024399,"2011","Y"
